split,out_stem,source_image,condition,n_objects
train,9999942_00000_d_0000156__blur_light,9999942_00000_d_0000156.jpg,blur_light,41
train,9999942_00000_d_0000157,9999942_00000_d_0000157.jpg,clean,56
train,9999942_00000_d_0000157__rain_medium,9999942_00000_d_0000157.jpg,rain_medium,56
train,9999942_00000_d_0000158,9999942_00000_d_0000158.jpg,clean,36
train,9999942_00000_d_0000158__rain_medium,9999942_00000_d_0000158.jpg,rain_medium,36
train,9999942_00000_d_0000159,9999942_00000_d_0000159.jpg,clean,19
train,9999942_00000_d_0000159__rain_heavy,9999942_00000_d_0000159.jpg,rain_heavy,19
train,9999942_00000_d_0000160,9999942_00000_d_0000160.jpg,clean,24
train,9999942_00000_d_0000160__rain_light,9999942_00000_d_0000160.jpg,rain_light,24
train,9999942_00000_d_0000161,9999942_00000_d_0000161.jpg,clean,26
train,9999942_00000_d_0000161__rain_heavy,9999942_00000_d_0000161.jpg,rain_heavy,26
train,9999942_00000_d_0000162,9999942_00000_d_0000162.jpg,clean,40
train,9999942_00000_d_0000162__rain_light,9999942_00000_d_0000162.jpg,rain_light,40
train,9999942_00000_d_0000163,9999942_00000_d_0000163.jpg,clean,34
train,9999942_00000_d_0000163__blur_light,9999942_00000_d_0000163.jpg,blur_light,34
train,9999942_00000_d_0000164,9999942_00000_d_0000164.jpg,clean,18
train,9999942_00000_d_0000164__rain_medium,9999942_00000_d_0000164.jpg,rain_medium,18
train,9999942_00000_d_0000165,9999942_00000_d_0000165.jpg,clean,34
train,9999942_00000_d_0000165__rain_heavy,9999942_00000_d_0000165.jpg,rain_heavy,34
train,9999942_00000_d_0000166,9999942_00000_d_0000166.jpg,clean,39
train,9999942_00000_d_0000166__blur_light,9999942_00000_d_0000166.jpg,blur_light,39
train,9999942_00000_d_0000167,9999942_00000_d_0000167.jpg,clean,73
train,9999942_00000_d_0000167__rain_heavy,9999942_00000_d_0000167.jpg,rain_heavy,73
train,9999942_00000_d_0000168,9999942_00000_d_0000168.jpg,clean,73
train,9999942_00000_d_0000168__blur_light,9999942_00000_d_0000168.jpg,blur_light,73
train,9999942_00000_d_0000169,9999942_00000_d_0000169.jpg,clean,82
train,9999942_00000_d_0000169__rain_heavy,9999942_00000_d_0000169.jpg,rain_heavy,82
train,9999942_00000_d_0000170,9999942_00000_d_0000170.jpg,clean,56
train,9999942_00000_d_0000170__blur_light,9999942_00000_d_0000170.jpg,blur_light,56
train,9999942_00000_d_0000171,9999942_00000_d_0000171.jpg,clean,38
train,9999942_00000_d_0000171__rain_light,9999942_00000_d_0000171.jpg,rain_light,38
train,9999942_00000_d_0000172,9999942_00000_d_0000172.jpg,clean,26
train,9999942_00000_d_0000172__blur_light,9999942_00000_d_0000172.jpg,blur_light,26
train,9999942_00000_d_0000173,9999942_00000_d_0000173.jpg,clean,51
train,9999942_00000_d_0000173__rain_medium,9999942_00000_d_0000173.jpg,rain_medium,51
train,9999942_00000_d_0000174,9999942_00000_d_0000174.jpg,clean,76
train,9999942_00000_d_0000174__rain_heavy,9999942_00000_d_0000174.jpg,rain_heavy,76
train,9999942_00000_d_0000175,9999942_00000_d_0000175.jpg,clean,14
train,9999942_00000_d_0000175__bright_up,9999942_00000_d_0000175.jpg,bright_up,14
train,9999942_00000_d_0000176,9999942_00000_d_0000176.jpg,clean,83
train,9999942_00000_d_0000176__blur_light,9999942_00000_d_0000176.jpg,blur_light,83
train,9999942_00000_d_0000177,9999942_00000_d_0000177.jpg,clean,52
train,9999942_00000_d_0000177__bright_up,9999942_00000_d_0000177.jpg,bright_up,52
train,9999942_00000_d_0000178,9999942_00000_d_0000178.jpg,clean,34
train,9999942_00000_d_0000178__rain_medium,9999942_00000_d_0000178.jpg,rain_medium,34
train,9999942_00000_d_0000179,9999942_00000_d_0000179.jpg,clean,36
train,9999942_00000_d_0000179__rain_heavy,9999942_00000_d_0000179.jpg,rain_heavy,36
train,9999942_00000_d_0000180,9999942_00000_d_0000180.jpg,clean,16
train,9999942_00000_d_0000180__rain_light,9999942_00000_d_0000180.jpg,rain_light,16
train,9999942_00000_d_0000181,9999942_00000_d_0000181.jpg,clean,24
train,9999942_00000_d_0000181__bright_down,9999942_00000_d_0000181.jpg,bright_down,24
train,9999942_00000_d_0000182,9999942_00000_d_0000182.jpg,clean,50
train,9999942_00000_d_0000182__rain_heavy,9999942_00000_d_0000182.jpg,rain_heavy,50
train,9999942_00000_d_0000183,9999942_00000_d_0000183.jpg,clean,81
train,9999942_00000_d_0000183__rain_medium,9999942_00000_d_0000183.jpg,rain_medium,81
train,9999942_00000_d_0000184,9999942_00000_d_0000184.jpg,clean,85
train,9999942_00000_d_0000184__rain_medium,9999942_00000_d_0000184.jpg,rain_medium,85
train,9999942_00000_d_0000185,9999942_00000_d_0000185.jpg,clean,56
train,9999942_00000_d_0000185__rain_medium,9999942_00000_d_0000185.jpg,rain_medium,56
train,9999942_00000_d_0000186,9999942_00000_d_0000186.jpg,clean,69
train,9999942_00000_d_0000186__rain_medium,9999942_00000_d_0000186.jpg,rain_medium,69
train,9999942_00000_d_0000187,9999942_00000_d_0000187.jpg,clean,95
train,9999942_00000_d_0000187__rain_medium,9999942_00000_d_0000187.jpg,rain_medium,95
train,9999942_00000_d_0000188,9999942_00000_d_0000188.jpg,clean,38
train,9999942_00000_d_0000188__bright_up,9999942_00000_d_0000188.jpg,bright_up,38
train,9999942_00000_d_0000189,9999942_00000_d_0000189.jpg,clean,38
train,9999942_00000_d_0000189__bright_up,9999942_00000_d_0000189.jpg,bright_up,38
train,9999942_00000_d_0000190,9999942_00000_d_0000190.jpg,clean,36
train,9999942_00000_d_0000190__bright_down,9999942_00000_d_0000190.jpg,bright_down,36
train,9999942_00000_d_0000191,9999942_00000_d_0000191.jpg,clean,35
train,9999942_00000_d_0000191__blur_light,9999942_00000_d_0000191.jpg,blur_light,35
train,9999942_00000_d_0000192,9999942_00000_d_0000192.jpg,clean,47
train,9999942_00000_d_0000192__blur_light,9999942_00000_d_0000192.jpg,blur_light,47
train,9999942_00000_d_0000193,9999942_00000_d_0000193.jpg,clean,35
train,9999942_00000_d_0000193__rain_medium,9999942_00000_d_0000193.jpg,rain_medium,35
train,9999942_00000_d_0000194,9999942_00000_d_0000194.jpg,clean,35
train,9999942_00000_d_0000194__rain_medium,9999942_00000_d_0000194.jpg,rain_medium,35
train,9999942_00000_d_0000195,9999942_00000_d_0000195.jpg,clean,45
train,9999942_00000_d_0000195__bright_down,9999942_00000_d_0000195.jpg,bright_down,45
train,9999942_00000_d_0000196,9999942_00000_d_0000196.jpg,clean,46
train,9999942_00000_d_0000196__bright_down,9999942_00000_d_0000196.jpg,bright_down,46
train,9999942_00000_d_0000197,9999942_00000_d_0000197.jpg,clean,41
train,9999942_00000_d_0000197__blur_light,9999942_00000_d_0000197.jpg,blur_light,41
train,9999942_00000_d_0000198,9999942_00000_d_0000198.jpg,clean,35
train,9999942_00000_d_0000198__rain_medium,9999942_00000_d_0000198.jpg,rain_medium,35
train,9999942_00000_d_0000199,9999942_00000_d_0000199.jpg,clean,48
train,9999942_00000_d_0000199__blur_light,9999942_00000_d_0000199.jpg,blur_light,48
train,9999942_00000_d_0000200,9999942_00000_d_0000200.jpg,clean,50
train,9999942_00000_d_0000200__rain_medium,9999942_00000_d_0000200.jpg,rain_medium,50
train,9999942_00000_d_0000201,9999942_00000_d_0000201.jpg,clean,55
train,9999942_00000_d_0000201__rain_heavy,9999942_00000_d_0000201.jpg,rain_heavy,55
train,9999942_00000_d_0000202,9999942_00000_d_0000202.jpg,clean,41
train,9999942_00000_d_0000202__rain_medium,9999942_00000_d_0000202.jpg,rain_medium,41
train,9999942_00000_d_0000203,9999942_00000_d_0000203.jpg,clean,57
train,9999942_00000_d_0000203__rain_light,9999942_00000_d_0000203.jpg,rain_light,57
train,9999942_00000_d_0000204,9999942_00000_d_0000204.jpg,clean,65
train,9999942_00000_d_0000204__rain_light,9999942_00000_d_0000204.jpg,rain_light,65
train,9999942_00000_d_0000205,9999942_00000_d_0000205.jpg,clean,68
train,9999942_00000_d_0000205__blur_light,9999942_00000_d_0000205.jpg,blur_light,68
train,9999942_00000_d_0000206,9999942_00000_d_0000206.jpg,clean,39
train,9999942_00000_d_0000206__rain_medium,9999942_00000_d_0000206.jpg,rain_medium,39
train,9999942_00000_d_0000207,9999942_00000_d_0000207.jpg,clean,36
train,9999942_00000_d_0000207__bright_up,9999942_00000_d_0000207.jpg,bright_up,36
train,9999942_00000_d_0000208,9999942_00000_d_0000208.jpg,clean,31
train,9999942_00000_d_0000208__rain_medium,9999942_00000_d_0000208.jpg,rain_medium,31
train,9999942_00000_d_0000209,9999942_00000_d_0000209.jpg,clean,30
train,9999942_00000_d_0000209__rain_light,9999942_00000_d_0000209.jpg,rain_light,30
train,9999942_00000_d_0000210,9999942_00000_d_0000210.jpg,clean,31
train,9999942_00000_d_0000210__rain_medium,9999942_00000_d_0000210.jpg,rain_medium,31
train,9999942_00000_d_0000211,9999942_00000_d_0000211.jpg,clean,38
train,9999942_00000_d_0000211__rain_medium,9999942_00000_d_0000211.jpg,rain_medium,38
train,9999942_00000_d_0000212,9999942_00000_d_0000212.jpg,clean,56
train,9999942_00000_d_0000212__rain_light,9999942_00000_d_0000212.jpg,rain_light,56
train,9999942_00000_d_0000213,9999942_00000_d_0000213.jpg,clean,49
train,9999942_00000_d_0000213__rain_light,9999942_00000_d_0000213.jpg,rain_light,49
train,9999942_00000_d_0000214,9999942_00000_d_0000214.jpg,clean,41
train,9999942_00000_d_0000214__rain_light,9999942_00000_d_0000214.jpg,rain_light,41
train,9999942_00000_d_0000215,9999942_00000_d_0000215.jpg,clean,37
train,9999942_00000_d_0000215__bright_down,9999942_00000_d_0000215.jpg,bright_down,37
train,9999942_00000_d_0000216,9999942_00000_d_0000216.jpg,clean,39
train,9999942_00000_d_0000216__rain_heavy,9999942_00000_d_0000216.jpg,rain_heavy,39
train,9999942_00000_d_0000217,9999942_00000_d_0000217.jpg,clean,29
train,9999942_00000_d_0000217__rain_heavy,9999942_00000_d_0000217.jpg,rain_heavy,29
train,9999942_00000_d_0000218,9999942_00000_d_0000218.jpg,clean,29
train,9999942_00000_d_0000218__bright_down,9999942_00000_d_0000218.jpg,bright_down,29
train,9999942_00000_d_0000219,9999942_00000_d_0000219.jpg,clean,29
train,9999942_00000_d_0000219__blur_light,9999942_00000_d_0000219.jpg,blur_light,29
train,9999942_00000_d_0000220,9999942_00000_d_0000220.jpg,clean,35
train,9999942_00000_d_0000220__blur_light,9999942_00000_d_0000220.jpg,blur_light,35
train,9999942_00000_d_0000221,9999942_00000_d_0000221.jpg,clean,39
train,9999942_00000_d_0000221__rain_medium,9999942_00000_d_0000221.jpg,rain_medium,39
train,9999942_00000_d_0000222,9999942_00000_d_0000222.jpg,clean,45
train,9999942_00000_d_0000222__blur_light,9999942_00000_d_0000222.jpg,blur_light,45
train,9999942_00000_d_0000223,9999942_00000_d_0000223.jpg,clean,42
train,9999942_00000_d_0000223__rain_light,9999942_00000_d_0000223.jpg,rain_light,42
train,9999942_00000_d_0000224,9999942_00000_d_0000224.jpg,clean,34
train,9999942_00000_d_0000224__bright_down,9999942_00000_d_0000224.jpg,bright_down,34
train,9999942_00000_d_0000225,9999942_00000_d_0000225.jpg,clean,28
train,9999942_00000_d_0000225__rain_heavy,9999942_00000_d_0000225.jpg,rain_heavy,28
train,9999942_00000_d_0000226,9999942_00000_d_0000226.jpg,clean,33
train,9999942_00000_d_0000226__rain_heavy,9999942_00000_d_0000226.jpg,rain_heavy,33
train,9999942_00000_d_0000227,9999942_00000_d_0000227.jpg,clean,37
train,9999942_00000_d_0000227__rain_medium,9999942_00000_d_0000227.jpg,rain_medium,37
train,9999942_00000_d_0000228,9999942_00000_d_0000228.jpg,clean,33
train,9999942_00000_d_0000228__bright_down,9999942_00000_d_0000228.jpg,bright_down,33
train,9999942_00000_d_0000229,9999942_00000_d_0000229.jpg,clean,34
train,9999942_00000_d_0000229__rain_light,9999942_00000_d_0000229.jpg,rain_light,34
train,9999942_00000_d_0000230,9999942_00000_d_0000230.jpg,clean,36
train,9999942_00000_d_0000230__rain_heavy,9999942_00000_d_0000230.jpg,rain_heavy,36
train,9999942_00000_d_0000231,9999942_00000_d_0000231.jpg,clean,36
train,9999942_00000_d_0000231__rain_heavy,9999942_00000_d_0000231.jpg,rain_heavy,36
train,9999942_00000_d_0000232,9999942_00000_d_0000232.jpg,clean,19
train,9999942_00000_d_0000232__rain_heavy,9999942_00000_d_0000232.jpg,rain_heavy,19
train,9999942_00000_d_0000233,9999942_00000_d_0000233.jpg,clean,26
train,9999942_00000_d_0000233__blur_light,9999942_00000_d_0000233.jpg,blur_light,26
train,9999942_00000_d_0000234,9999942_00000_d_0000234.jpg,clean,28
train,9999942_00000_d_0000234__rain_heavy,9999942_00000_d_0000234.jpg,rain_heavy,28
train,9999942_00000_d_0000235,9999942_00000_d_0000235.jpg,clean,28
train,9999942_00000_d_0000235__bright_down,9999942_00000_d_0000235.jpg,bright_down,28
train,9999942_00000_d_0000236,9999942_00000_d_0000236.jpg,clean,33
train,9999942_00000_d_0000236__rain_heavy,9999942_00000_d_0000236.jpg,rain_heavy,33
train,9999942_00000_d_0000237,9999942_00000_d_0000237.jpg,clean,32
train,9999942_00000_d_0000237__blur_light,9999942_00000_d_0000237.jpg,blur_light,32
train,9999942_00000_d_0000238,9999942_00000_d_0000238.jpg,clean,39
train,9999942_00000_d_0000238__rain_heavy,9999942_00000_d_0000238.jpg,rain_heavy,39
train,9999942_00000_d_0000239,9999942_00000_d_0000239.jpg,clean,36
train,9999942_00000_d_0000239__blur_light,9999942_00000_d_0000239.jpg,blur_light,36
train,9999942_00000_d_0000240,9999942_00000_d_0000240.jpg,clean,45
train,9999942_00000_d_0000240__rain_medium,9999942_00000_d_0000240.jpg,rain_medium,45
train,9999942_00000_d_0000241,9999942_00000_d_0000241.jpg,clean,48
train,9999942_00000_d_0000241__bright_down,9999942_00000_d_0000241.jpg,bright_down,48
train,9999942_00000_d_0000242,9999942_00000_d_0000242.jpg,clean,30
train,9999942_00000_d_0000242__bright_down,9999942_00000_d_0000242.jpg,bright_down,30
train,9999942_00000_d_0000243,9999942_00000_d_0000243.jpg,clean,45
train,9999942_00000_d_0000243__bright_up,9999942_00000_d_0000243.jpg,bright_up,45
train,9999942_00000_d_0000244,9999942_00000_d_0000244.jpg,clean,28
train,9999942_00000_d_0000244__bright_up,9999942_00000_d_0000244.jpg,bright_up,28
train,9999942_00000_d_0000245,9999942_00000_d_0000245.jpg,clean,31
train,9999942_00000_d_0000245__rain_heavy,9999942_00000_d_0000245.jpg,rain_heavy,31
train,9999942_00000_d_0000246,9999942_00000_d_0000246.jpg,clean,30
train,9999942_00000_d_0000246__blur_light,9999942_00000_d_0000246.jpg,blur_light,30
train,9999942_00000_d_0000247,9999942_00000_d_0000247.jpg,clean,34
train,9999942_00000_d_0000247__rain_light,9999942_00000_d_0000247.jpg,rain_light,34
train,9999942_00000_d_0000248,9999942_00000_d_0000248.jpg,clean,35
train,9999942_00000_d_0000248__rain_light,9999942_00000_d_0000248.jpg,rain_light,35
train,9999942_00000_d_0000249,9999942_00000_d_0000249.jpg,clean,33
train,9999942_00000_d_0000249__rain_heavy,9999942_00000_d_0000249.jpg,rain_heavy,33
train,9999942_00000_d_0000250,9999942_00000_d_0000250.jpg,clean,29
train,9999942_00000_d_0000250__rain_medium,9999942_00000_d_0000250.jpg,rain_medium,29
train,9999942_00000_d_0000251,9999942_00000_d_0000251.jpg,clean,47
train,9999942_00000_d_0000251__bright_up,9999942_00000_d_0000251.jpg,bright_up,47
train,9999942_00000_d_0000252,9999942_00000_d_0000252.jpg,clean,55
train,9999942_00000_d_0000252__rain_medium,9999942_00000_d_0000252.jpg,rain_medium,55
train,9999942_00000_d_0000253,9999942_00000_d_0000253.jpg,clean,49
train,9999942_00000_d_0000253__bright_down,9999942_00000_d_0000253.jpg,bright_down,49
train,9999942_00000_d_0000254,9999942_00000_d_0000254.jpg,clean,55
train,9999942_00000_d_0000254__rain_medium,9999942_00000_d_0000254.jpg,rain_medium,55
train,9999942_00000_d_0000255,9999942_00000_d_0000255.jpg,clean,40
train,9999942_00000_d_0000255__bright_up,9999942_00000_d_0000255.jpg,bright_up,40
train,9999942_00000_d_0000256,9999942_00000_d_0000256.jpg,clean,34
train,9999942_00000_d_0000256__rain_light,9999942_00000_d_0000256.jpg,rain_light,34
train,9999942_00000_d_0000257,9999942_00000_d_0000257.jpg,clean,30
train,9999942_00000_d_0000257__rain_light,9999942_00000_d_0000257.jpg,rain_light,30
train,9999942_00000_d_0000258,9999942_00000_d_0000258.jpg,clean,16
train,9999942_00000_d_0000258__rain_medium,9999942_00000_d_0000258.jpg,rain_medium,16
train,9999942_00000_d_0000259,9999942_00000_d_0000259.jpg,clean,12
train,9999942_00000_d_0000259__rain_medium,9999942_00000_d_0000259.jpg,rain_medium,12
train,9999942_00000_d_0000260,9999942_00000_d_0000260.jpg,clean,13
train,9999942_00000_d_0000260__bright_down,9999942_00000_d_0000260.jpg,bright_down,13
train,9999942_00000_d_0000261,9999942_00000_d_0000261.jpg,clean,13
train,9999942_00000_d_0000261__rain_heavy,9999942_00000_d_0000261.jpg,rain_heavy,13
train,9999942_00000_d_0000262,9999942_00000_d_0000262.jpg,clean,15
train,9999942_00000_d_0000262__rain_light,9999942_00000_d_0000262.jpg,rain_light,15
train,9999942_00000_d_0000263,9999942_00000_d_0000263.jpg,clean,22
train,9999942_00000_d_0000263__rain_heavy,9999942_00000_d_0000263.jpg,rain_heavy,22
train,9999942_00000_d_0000264,9999942_00000_d_0000264.jpg,clean,29
train,9999942_00000_d_0000264__rain_medium,9999942_00000_d_0000264.jpg,rain_medium,29
train,9999942_00000_d_0000265,9999942_00000_d_0000265.jpg,clean,27
train,9999942_00000_d_0000265__rain_medium,9999942_00000_d_0000265.jpg,rain_medium,27
train,9999942_00000_d_0000266,9999942_00000_d_0000266.jpg,clean,21
train,9999942_00000_d_0000266__bright_down,9999942_00000_d_0000266.jpg,bright_down,21
train,9999942_00000_d_0000267,9999942_00000_d_0000267.jpg,clean,12
train,9999942_00000_d_0000267__blur_light,9999942_00000_d_0000267.jpg,blur_light,12
train,9999942_00000_d_0000268,9999942_00000_d_0000268.jpg,clean,19
train,9999942_00000_d_0000268__rain_light,9999942_00000_d_0000268.jpg,rain_light,19
train,9999942_00000_d_0000269,9999942_00000_d_0000269.jpg,clean,16
train,9999942_00000_d_0000269__rain_medium,9999942_00000_d_0000269.jpg,rain_medium,16
train,9999942_00000_d_0000270,9999942_00000_d_0000270.jpg,clean,11
train,9999942_00000_d_0000270__bright_up,9999942_00000_d_0000270.jpg,bright_up,11
train,9999943_00000_d_0000001,9999943_00000_d_0000001.jpg,clean,22
train,9999943_00000_d_0000001__rain_light,9999943_00000_d_0000001.jpg,rain_light,22
train,9999943_00000_d_0000002,9999943_00000_d_0000002.jpg,clean,39
train,9999943_00000_d_0000002__bright_up,9999943_00000_d_0000002.jpg,bright_up,39
train,9999943_00000_d_0000003,9999943_00000_d_0000003.jpg,clean,73
train,9999943_00000_d_0000003__bright_up,9999943_00000_d_0000003.jpg,bright_up,73
train,9999943_00000_d_0000004,9999943_00000_d_0000004.jpg,clean,21
train,9999943_00000_d_0000004__rain_medium,9999943_00000_d_0000004.jpg,rain_medium,21
train,9999943_00000_d_0000005,9999943_00000_d_0000005.jpg,clean,21
train,9999943_00000_d_0000005__bright_down,9999943_00000_d_0000005.jpg,bright_down,21
train,9999943_00000_d_0000006,9999943_00000_d_0000006.jpg,clean,44
train,9999943_00000_d_0000006__rain_light,9999943_00000_d_0000006.jpg,rain_light,44
train,9999943_00000_d_0000007,9999943_00000_d_0000007.jpg,clean,21
train,9999943_00000_d_0000007__rain_medium,9999943_00000_d_0000007.jpg,rain_medium,21
train,9999943_00000_d_0000008,9999943_00000_d_0000008.jpg,clean,33
train,9999943_00000_d_0000008__rain_light,9999943_00000_d_0000008.jpg,rain_light,33
train,9999943_00000_d_0000009,9999943_00000_d_0000009.jpg,clean,82
train,9999943_00000_d_0000009__rain_medium,9999943_00000_d_0000009.jpg,rain_medium,82
train,9999943_00000_d_0000010,9999943_00000_d_0000010.jpg,clean,89
train,9999943_00000_d_0000010__bright_down,9999943_00000_d_0000010.jpg,bright_down,89
train,9999943_00000_d_0000011,9999943_00000_d_0000011.jpg,clean,53
train,9999943_00000_d_0000011__rain_medium,9999943_00000_d_0000011.jpg,rain_medium,53
train,9999943_00000_d_0000012,9999943_00000_d_0000012.jpg,clean,54
train,9999943_00000_d_0000012__rain_heavy,9999943_00000_d_0000012.jpg,rain_heavy,54
train,9999943_00000_d_0000013,9999943_00000_d_0000013.jpg,clean,88
train,9999943_00000_d_0000013__rain_medium,9999943_00000_d_0000013.jpg,rain_medium,88
